title,location,salary_range,company_name,industry,company_size,ownership_type,job_code,description,company_intro,source_url,updated_at
助理职业规划师,杭州-西湖区,8-15K,杭州教育咨询服务有限公司,"教育培训,科研服务,在线教育",1000-9999人,国企,CP-J-CRG-001-02,"岗位方向：教育/培训/科研。负责职业测评解读、职业路径规划、求职技能辅导与职业发展跟踪，强调职业理论、测评工具和辅导能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握职业测评、MBTI/霍兰德、职业规划、简历辅导、面试辅导、行业分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：GCDF、职业生涯规划师，或有校内项目、竞赛、实习、社会实践经历。",杭州教育咨询服务有限公司面向应届生和初级人才提供教育/培训/科研方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CRG-001-02,2026-05-02
职业规划师实习生,成都-高新区,12-21K,成都教育智能制造有限公司,"教育培训,科研服务,在线教育",1000-9999人,上市公司,CP-J-CRG-001-03,"岗位方向：教育/培训/科研。负责职业测评解读、职业路径规划、求职技能辅导与职业发展跟踪，强调职业理论、测评工具和辅导能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握职业测评、MBTI/霍兰德、职业规划、简历辅导、面试辅导、行业分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：GCDF、职业生涯规划师，或有校内项目、竞赛、实习、社会实践经历。",成都教育智能制造有限公司面向应届生和初级人才提供教育/培训/科研方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CRG-001-03,2026-05-02
社区管理/网格员,杭州-西湖区,10-14K,杭州公共服务咨询服务有限公司,"公共服务,社区治理,物业服务",20-99人,民营,CP-J-CMM-001-01,"岗位方向：公共服务/社区治理。负责社区基层治理、居民服务、矛盾调解与政策宣传，强调群众工作能力、政策理解和问题解决能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握群众工作、政策宣传、矛盾调解、信息采集、社区活动、台账管理，具备学习能力、沟通协作意识和结果交付意识。
加分项：社会工作师、社区管理认证，或有校内项目、竞赛、实习、社会实践经历。",杭州公共服务咨询服务有限公司面向应届生和初级人才提供公共服务/社区治理方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CMM-001-01,2026-05-02
助理社区管理,成都-高新区,9-13K,成都公共服务智能制造有限公司,"公共服务,社区治理,物业服务",20-99人,国企,CP-J-CMM-001-02,"岗位方向：公共服务/社区治理。负责社区基层治理、居民服务、矛盾调解与政策宣传，强调群众工作能力、政策理解和问题解决能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握群众工作、政策宣传、矛盾调解、信息采集、社区活动、台账管理，具备学习能力、沟通协作意识和结果交付意识。
加分项：社会工作师、社区管理认证，或有校内项目、竞赛、实习、社会实践经历。",成都公共服务智能制造有限公司面向应届生和初级人才提供公共服务/社区治理方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CMM-001-02,2026-05-02
社区管理管培生,武汉-光谷,13-19K,武汉公共服务现代服务有限公司,"公共服务,社区治理,物业服务",20-99人,上市公司,CP-J-CMM-001-03,"岗位方向：公共服务/社区治理。负责社区基层治理、居民服务、矛盾调解与政策宣传，强调群众工作能力、政策理解和问题解决能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握群众工作、政策宣传、矛盾调解、信息采集、社区活动、台账管理，具备学习能力、沟通协作意识和结果交付意识。
加分项：社会工作师、社区管理认证，或有校内项目、竞赛、实习、社会实践经历。",武汉公共服务现代服务有限公司面向应届生和初级人才提供公共服务/社区治理方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CMM-001-03,2026-05-02
仓储自动化工程师,成都-高新区,11-16K,成都智能制造智能制造有限公司,"智能制造,机械设备,建筑工程,航空航天",100-299人,民营,CP-J-WMS-001-01,"岗位方向：智能制造/工程技术。负责智能仓储系统设计、自动化设备选型、WMS/WCS集成与产线自动化改造，强调自动化知识、系统集成和现场调试能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握自动化设计、WMS/WCS、PLC编程、机器人集成、AutoCAD、物流自动化，具备学习能力、沟通协作意识和结果交付意识。
加分项：电气工程师、自动化工程师，或有校内项目、竞赛、实习、社会实践经历。",成都智能制造智能制造有限公司面向应届生和初级人才提供智能制造/工程技术方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-WMS-001-01,2026-05-02
助理仓储自动化工程师,武汉-光谷,10-15K,武汉智能制造现代服务有限公司,"智能制造,机械设备,建筑工程,航空航天",100-299人,国企,CP-J-WMS-001-02,"岗位方向：智能制造/工程技术。负责智能仓储系统设计、自动化设备选型、WMS/WCS集成与产线自动化改造，强调自动化知识、系统集成和现场调试能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握自动化设计、WMS/WCS、PLC编程、机器人集成、AutoCAD、物流自动化，具备学习能力、沟通协作意识和结果交付意识。
加分项：电气工程师、自动化工程师，或有校内项目、竞赛、实习、社会实践经历。",武汉智能制造现代服务有限公司面向应届生和初级人才提供智能制造/工程技术方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-WMS-001-02,2026-05-02
仓储自动化实习工程师,西安-高新区,14-21K,西安智能制造创新科技有限公司,"智能制造,机械设备,建筑工程,航空航天",100-299人,上市公司,CP-J-WMS-001-03,"岗位方向：智能制造/工程技术。负责智能仓储系统设计、自动化设备选型、WMS/WCS集成与产线自动化改造，强调自动化知识、系统集成和现场调试能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握自动化设计、WMS/WCS、PLC编程、机器人集成、AutoCAD、物流自动化，具备学习能力、沟通协作意识和结果交付意识。
加分项：电气工程师、自动化工程师，或有校内项目、竞赛、实习、社会实践经历。",西安智能制造创新科技有限公司面向应届生和初级人才提供智能制造/工程技术方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-WMS-001-03,2026-05-02
冷链物流管理,武汉-光谷,12-18K,武汉供应链现代服务有限公司,"物流运输,供应链服务,仓储配送",500-999人,民营,CP-J-CLD-001-01,"岗位方向：供应链/物流/采购。负责冷链仓储管理、温控运输协调、冷链质量监控与合规管理，强调温控技术、质量意识和合规操作能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握冷链管理、温控技术、质量监控、GSP合规、仓储管理、运输调度，具备学习能力、沟通协作意识和结果交付意识。
加分项：冷链物流师、GSP认证，或有校内项目、竞赛、实习、社会实践经历。",武汉供应链现代服务有限公司面向应届生和初级人才提供供应链/物流/采购方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CLD-001-01,2026-05-02
助理冷链物流管理,西安-高新区,11-17K,西安供应链创新科技有限公司,"物流运输,供应链服务,仓储配送",500-999人,国企,CP-J-CLD-001-02,"岗位方向：供应链/物流/采购。负责冷链仓储管理、温控运输协调、冷链质量监控与合规管理，强调温控技术、质量意识和合规操作能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握冷链管理、温控技术、质量监控、GSP合规、仓储管理、运输调度，具备学习能力、沟通协作意识和结果交付意识。
加分项：冷链物流师、GSP认证，或有校内项目、竞赛、实习、社会实践经历。",西安供应链创新科技有限公司面向应届生和初级人才提供供应链/物流/采购方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CLD-001-02,2026-05-02
冷链物流管理管培生,南京-江宁区,15-23K,南京供应链产业发展集团,"物流运输,供应链服务,仓储配送",500-999人,上市公司,CP-J-CLD-001-03,"岗位方向：供应链/物流/采购。负责冷链仓储管理、温控运输协调、冷链质量监控与合规管理，强调温控技术、质量意识和合规操作能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握冷链管理、温控技术、质量监控、GSP合规、仓储管理、运输调度，具备学习能力、沟通协作意识和结果交付意识。
加分项：冷链物流师、GSP认证，或有校内项目、竞赛、实习、社会实践经历。",南京供应链产业发展集团面向应届生和初级人才提供供应链/物流/采购方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CLD-001-03,2026-05-02
